,sim_id,service,recovery_metric,access_metric,time_step,value
1377,0,supermarket,6,ede_quin4,10,1911.330386246
1378,0,supermarket,6,mean_quin5,10,3115.92399467896
1379,0,supermarket,6,ede_quin5,10,3311.62482552344
1380,0,supermarket,6,mean_all,11,1614.48663587568
1381,0,supermarket,6,ede_all,11,1965.50318993853
1382,0,supermarket,6,mean_quin1,11,545.015224974824
1383,0,supermarket,6,ede_quin1,11,561.77881364286
1384,0,supermarket,6,mean_quin2,11,960.750177469074
1385,0,supermarket,6,ede_quin2,11,970.470251047144
1386,0,supermarket,6,mean_quin3,11,1393.38600824702
1387,0,supermarket,6,ede_quin3,11,1399.6753288084
1388,0,supermarket,6,mean_quin4,11,1895.56929308873
1389,0,supermarket,6,ede_quin4,11,1903.50635178795
1390,0,supermarket,6,mean_quin5,11,3102.79496280355
1391,0,supermarket,6,ede_quin5,11,3299.32041248404
1392,0,supermarket,6,mean_all,12,1607.33405173594
1393,0,supermarket,6,ede_all,12,1959.12011525418
1394,0,supermarket,6,mean_quin1,12,536.406695669688
1395,0,supermarket,6,ede_quin1,12,549.085586612708
1396,0,supermarket,6,mean_quin2,12,949.920976764026
1397,0,supermarket,6,ede_quin2,12,956.089582983738
1398,0,supermarket,6,mean_quin3,12,1380.95845964274
1399,0,supermarket,6,ede_quin3,12,1385.0229301783
1400,0,supermarket,6,mean_quin4,12,1891.66857796318
1401,0,supermarket,6,ede_quin4,12,1899.34626806531
1402,0,supermarket,6,mean_quin5,12,3102.79496280355
1403,0,supermarket,6,ede_quin5,12,3299.32041248404
1404,0,supermarket,6,mean_all,13,1599.11006021312
1405,0,supermarket,6,ede_all,13,1953.29519315002
1406,0,supermarket,6,mean_quin1,13,523.370822960725
1407,0,supermarket,6,ede_quin1,13,534.702303645082
1408,0,supermarket,6,mean_quin2,13,930.223493524995
1409,0,supermarket,6,ede_quin2,13,934.582376334272
1410,0,supermarket,6,mean_quin3,13,1374.69433097627
1411,0,supermarket,6,ede_quin3,13,1378.49190789438
1412,0,supermarket,6,mean_quin4,13,1889.54611029684
1413,0,supermarket,6,ede_quin4,13,1897.14165715029
1414,0,supermarket,6,mean_quin5,13,3102.79496280355
1415,0,supermarket,6,ede_quin5,13,3299.32041248404
1416,0,supermarket,6,mean_all,14,1593.31177433043
1417,0,supermarket,6,ede_all,14,1949.82888681922
1418,0,supermarket,6,mean_quin1,14,497.135863041289
1419,0,supermarket,6,ede_quin1,14,506.388023984383
1420,0,supermarket,6,mean_quin2,14,928.147341183288
1421,0,supermarket,6,ede_quin2,14,932.512502626387
1422,0,supermarket,6,mean_quin3,14,1374.23092956204
1423,0,supermarket,6,ede_quin3,14,1378.00041408359
1424,0,supermarket,6,mean_quin4,14,1889.31578349735
1425,0,supermarket,6,ede_quin4,14,1896.91767267394
1426,0,supermarket,6,mean_quin5,14,3102.79496280355
1427,0,supermarket,6,ede_quin5,14,3299.32041248404
1428,0,supermarket,6,mean_all,15,1588.12527115229
1429,0,supermarket,6,ede_all,15,1946.42313333217
1430,0,supermarket,6,mean_quin1,15,477.909019133938
1431,0,supermarket,6,ede_quin1,15,484.058313887766
1432,0,supermarket,6,mean_quin2,15,923.920897084034
1433,0,supermarket,6,ede_quin2,15,927.875481402678
1434,0,supermarket,6,mean_quin3,15,1371.74263808128
1435,0,supermarket,6,ede_quin3,15,1375.44815523193
1436,0,supermarket,6,mean_quin4,15,1889.31578349735
1437,0,supermarket,6,ede_quin4,15,1896.91767267394
1438,0,supermarket,6,mean_quin5,15,3102.79496280355
1439,0,supermarket,6,ede_quin5,15,3299.32041248404
1440,0,supermarket,6,mean_all,16,1586.3828090653
1441,0,supermarket,6,ede_all,16,1943.76985017352
1442,0,supermarket,6,mean_quin1,16,477.909019133938
1443,0,supermarket,6,ede_quin1,16,484.058313887766
1444,0,supermarket,6,mean_quin2,16,923.920897084034
1445,0,supermarket,6,ede_quin2,16,927.875481402678
1446,0,supermarket,6,mean_quin3,16,1371.12757357086
1447,0,supermarket,6,ede_quin3,16,1374.72836150212
1448,0,supermarket,6,mean_quin4,16,1887.07629294377
1449,0,supermarket,6,ede_quin4,16,1894.34030948605
1450,0,supermarket,6,mean_quin5,16,3096.63048160512
1451,0,supermarket,6,ede_quin5,16,3293.29597004877
1452,0,supermarket,6,mean_all,17,1583.35730698063
1453,0,supermarket,6,ede_all,17,1941.97132693468
1454,0,supermarket,6,mean_quin1,17,466.938678751259
1455,0,supermarket,6,ede_quin1,17,472.684750496014
1456,0,supermarket,6,mean_quin2,17,920.22300578686
1457,0,supermarket,6,ede_quin2,17,923.964942168345
1458,0,supermarket,6,mean_quin3,17,1370.66389269204
1459,0,supermarket,6,ede_quin3,17,1374.26610161435
1460,0,supermarket,6,mean_quin4,17,1887.07629294377
1461,0,supermarket,6,ede_quin4,17,1894.34030948605
1462,0,supermarket,6,mean_quin5,17,3096.63048160512
1463,0,supermarket,6,ede_quin5,17,3293.29597004877
1464,0,supermarket,6,mean_all,18,1580.67772984133
1465,0,supermarket,6,ede_all,18,1940.38683646531
1466,0,supermarket,6,mean_quin1,18,457.061425176234
1467,0,supermarket,6,ede_quin1,18,462.253231703021
1468,0,supermarket,6,mean_quin2,18,917.040481460317
1469,0,supermarket,6,ede_quin2,18,920.739084341548
1470,0,supermarket,6,mean_quin3,18,1370.32968364931
1471,0,supermarket,6,ede_quin3,18,1373.93835145427
1472,0,supermarket,6,mean_quin4,18,1887.06838227004
1473,0,supermarket,6,ede_quin4,18,1894.33247952582
1474,0,supermarket,6,mean_quin5,18,3096.63048160512
1475,0,supermarket,6,ede_quin5,18,3293.29597004877
1476,0,supermarket,6,mean_all,19,1579.24250299133
1477,0,supermarket,6,ede_all,19,1939.26127370071
1478,0,supermarket,6,mean_quin1,19,456.552951460222
1479,0,supermarket,6,ede_quin1,19,461.701634399854
1480,0,supermarket,6,mean_quin2,19,913.888565518684
1481,0,supermarket,6,ede_quin2,19,917.279601871142
1482,0,supermarket,6,mean_quin3,19,1367.73176876117
1483,0,supermarket,6,ede_quin3,19,1371.28041557625
1484,0,supermarket,6,mean_quin4,19,1886.1509857136
1485,0,supermarket,6,ede_quin4,19,1893.30635659152
1486,0,supermarket,6,mean_quin5,19,3096.63048160512
1487,0,supermarket,6,ede_quin5,19,3293.29597004877
1488,0,supermarket,6,mean_all,20,1578.0804794504
1489,0,supermarket,6,ede_all,20,1938.55165690217
1490,0,supermarket,6,mean_quin1,20,453.119568177241
1491,0,supermarket,6,ede_quin1,20,458.271180144739
1492,0,supermarket,6,mean_quin2,20,912.54564778224
1493,0,supermarket,6,ede_quin2,20,915.908778925737
1494,0,supermarket,6,mean_quin3,20,1366.69646843741
1495,0,supermarket,6,ede_quin3,20,1370.21747408426
1496,0,supermarket,6,mean_quin4,20,1886.1509857136
1497,0,supermarket,6,ede_quin4,20,1893.30635659152
1498,0,supermarket,6,mean_quin5,20,3096.63048160512
1499,0,supermarket,6,ede_quin5,20,3293.29597004877
1500,0,supermarket,6,mean_all,21,1577.74124977253
1501,0,supermarket,6,ede_all,21,1938.25072147657
1502,0,supermarket,6,mean_quin1,21,453.119568177241
1503,0,supermarket,6,ede_quin1,21,458.271180144739
1504,0,supermarket,6,mean_quin2,21,912.478801097813
1505,0,supermarket,6,ede_quin2,21,915.827049475376
1506,0,supermarket,6,mean_quin3,21,1365.46676143228
1507,0,supermarket,6,ede_quin3,21,1368.87115297811
1508,0,supermarket,6,mean_quin4,21,1885.75110248522
1509,0,supermarket,6,ede_quin4,21,1892.90326956454
1510,0,supermarket,6,mean_quin5,21,3096.63048160512
1511,0,supermarket,6,ede_quin5,21,3293.29597004877
1512,0,supermarket,6,mean_all,22,1577.7394050512
1513,0,supermarket,6,ede_all,22,1938.24067867495
1514,0,supermarket,6,mean_quin1,22,453.119568177241
1515,0,supermarket,6,ede_quin1,22,458.271180144739
1516,0,supermarket,6,mean_quin2,22,912.478801097813
1517,0,supermarket,6,ede_quin2,22,915.827049475376
1518,0,supermarket,6,mean_quin3,22,1365.46676143228
1519,0,supermarket,6,ede_quin3,22,1368.87115297811
1520,0,supermarket,6,mean_quin4,22,1885.75110248522
1521,0,supermarket,6,ede_quin4,22,1892.90326956454
1522,0,supermarket,6,mean_quin5,22,3096.62077578757
1523,0,supermarket,6,ede_quin5,22,3293.26629808994
1524,0,supermarket,6,mean_all,23,1577.7394050512
1525,0,supermarket,6,ede_all,23,1938.24067867495
1526,0,supermarket,6,mean_quin1,23,453.119568177241
1527,0,supermarket,6,ede_quin1,23,458.271180144739
1528,0,supermarket,6,mean_quin2,23,912.478801097813
1529,0,supermarket,6,ede_quin2,23,915.827049475376
1530,0,supermarket,6,mean_quin3,23,1365.46676143228
1531,0,supermarket,6,ede_quin3,23,1368.87115297811
1532,0,supermarket,6,mean_quin4,23,1885.75110248522
1533,0,supermarket,6,ede_quin4,23,1892.90326956454
1534,0,supermarket,6,mean_quin5,23,3096.62077578757
1535,0,supermarket,6,ede_quin5,23,3293.26629808994
1536,0,supermarket,6,mean_all,24,1577.7394050512
1537,0,supermarket,6,ede_all,24,1938.24067867495
1538,0,supermarket,6,mean_quin1,24,453.119568177241
1539,0,supermarket,6,ede_quin1,24,458.271180144739
1540,0,supermarket,6,mean_quin2,24,912.478801097813
1541,0,supermarket,6,ede_quin2,24,915.827049475376
1542,0,supermarket,6,mean_quin3,24,1365.46676143228
1543,0,supermarket,6,ede_quin3,24,1368.87115297811
1544,0,supermarket,6,mean_quin4,24,1885.75110248522
1545,0,supermarket,6,ede_quin4,24,1892.90326956454
1546,0,supermarket,6,mean_quin5,24,3096.62077578757
1547,0,supermarket,6,ede_quin5,24,3293.26629808994
1548,0,supermarket,6,mean_all,25,1577.7394050512
1549,0,supermarket,6,ede_all,25,1938.24067867495
1550,0,supermarket,6,mean_quin1,25,453.119568177241
1551,0,supermarket,6,ede_quin1,25,458.271180144739
1552,0,supermarket,6,mean_quin2,25,912.478801097813
1553,0,supermarket,6,ede_quin2,25,915.827049475376
1554,0,supermarket,6,mean_quin3,25,1365.46676143228
1555,0,supermarket,6,ede_quin3,25,1368.87115297811
1556,0,supermarket,6,mean_quin4,25,1885.75110248522
1557,0,supermarket,6,ede_quin4,25,1892.90326956454
1558,0,supermarket,6,mean_quin5,25,3096.62077578757
1559,0,supermarket,6,ede_quin5,25,3293.26629808994
1560,0,supermarket,6,mean_all,26,1577.7394050512
1561,0,supermarket,6,ede_all,26,1938.24067867495
1562,0,supermarket,6,mean_quin1,26,453.119568177241
1563,0,supermarket,6,ede_quin1,26,458.271180144739
1564,0,supermarket,6,mean_quin2,26,912.478801097813
1565,0,supermarket,6,ede_quin2,26,915.827049475376
1566,0,supermarket,6,mean_quin3,26,1365.46676143228
1567,0,supermarket,6,ede_quin3,26,1368.87115297811
1568,0,supermarket,6,mean_quin4,26,1885.75110248522
1569,0,supermarket,6,ede_quin4,26,1892.90326956454
1570,0,supermarket,6,mean_quin5,26,3096.62077578757
1571,0,supermarket,6,ede_quin5,26,3293.26629808994
1572,0,supermarket,6,mean_all,27,1577.7394050512
1573,0,supermarket,6,ede_all,27,1938.24067867495
1574,0,supermarket,6,mean_quin1,27,453.119568177241
1575,0,supermarket,6,ede_quin1,27,458.271180144739
1576,0,supermarket,6,mean_quin2,27,912.478801097813
1577,0,supermarket,6,ede_quin2,27,915.827049475376
1578,0,supermarket,6,mean_quin3,27,1365.46676143228
1579,0,supermarket,6,ede_quin3,27,1368.87115297811
1580,0,supermarket,6,mean_quin4,27,1885.75110248522
1581,0,supermarket,6,ede_quin4,27,1892.90326956454
1582,0,supermarket,6,mean_quin5,27,3096.62077578757
1583,0,supermarket,6,ede_quin5,27,3293.26629808994
1584,0,supermarket,6,mean_all,28,1577.7394050512
1585,0,supermarket,6,ede_all,28,1938.24067867495
1586,0,supermarket,6,mean_quin1,28,453.119568177241
1587,0,supermarket,6,ede_quin1,28,458.271180144739
1588,0,supermarket,6,mean_quin2,28,912.478801097813
1589,0,supermarket,6,ede_quin2,28,915.827049475376
1590,0,supermarket,6,mean_quin3,28,1365.46676143228
1591,0,supermarket,6,ede_quin3,28,1368.87115297811
1592,0,supermarket,6,mean_quin4,28,1885.75110248522
1593,0,supermarket,6,ede_quin4,28,1892.90326956454
1594,0,supermarket,6,mean_quin5,28,3096.62077578757
1595,0,supermarket,6,ede_quin5,28,3293.26629808994
1596,0,supermarket,6,mean_all,29,1577.7394050512
1597,0,supermarket,6,ede_all,29,1938.24067867495
1598,0,supermarket,6,mean_quin1,29,453.119568177241
1599,0,supermarket,6,ede_quin1,29,458.271180144739
1600,0,supermarket,6,mean_quin2,29,912.478801097813
1601,0,supermarket,6,ede_quin2,29,915.827049475376
1602,0,supermarket,6,mean_quin3,29,1365.46676143228
1603,0,supermarket,6,ede_quin3,29,1368.87115297811
1604,0,supermarket,6,mean_quin4,29,1885.75110248522
1605,0,supermarket,6,ede_quin4,29,1892.90326956454
1606,0,supermarket,6,mean_quin5,29,3096.62077578757
1607,0,supermarket,6,ede_quin5,29,3293.26629808994
1608,0,supermarket,6,mean_all,30,1577.7394050512
1609,0,supermarket,6,ede_all,30,1938.24067867495
1610,0,supermarket,6,mean_quin1,30,453.119568177241
1611,0,supermarket,6,ede_quin1,30,458.271180144739
1612,0,supermarket,6,mean_quin2,30,912.478801097813
1613,0,supermarket,6,ede_quin2,30,915.827049475376
1614,0,supermarket,6,mean_quin3,30,1365.46676143228
1615,0,supermarket,6,ede_quin3,30,1368.87115297811
1616,0,supermarket,6,mean_quin4,30,1885.75110248522
1617,0,supermarket,6,ede_quin4,30,1892.90326956454
1618,0,supermarket,6,mean_quin5,30,3096.62077578757
1619,0,supermarket,6,ede_quin5,30,3293.26629808994
1620,0,supermarket,6,mean_all,31,1577.7394050512
1621,0,supermarket,6,ede_all,31,1938.24067867495
1622,0,supermarket,6,mean_quin1,31,453.119568177241
1623,0,supermarket,6,ede_quin1,31,458.271180144739
1624,0,supermarket,6,mean_quin2,31,912.478801097813
1625,0,supermarket,6,ede_quin2,31,915.827049475376
1626,0,supermarket,6,mean_quin3,31,1365.46676143228
1627,0,supermarket,6,ede_quin3,31,1368.87115297811
1628,0,supermarket,6,mean_quin4,31,1885.75110248522
1629,0,supermarket,6,ede_quin4,31,1892.90326956454
1630,0,supermarket,6,mean_quin5,31,3096.62077578757
1631,0,supermarket,6,ede_quin5,31,3293.26629808994
1632,1,supermarket,1,mean_all,-2,1577.7394050512
1633,1,supermarket,1,ede_all,-2,1938.24067867495
1634,1,supermarket,1,mean_quin1,-2,453.119568177241
1635,1,supermarket,1,ede_quin1,-2,458.271180144739
1636,1,supermarket,1,mean_quin2,-2,912.478801097813
1637,1,supermarket,1,ede_quin2,-2,915.827049475376
1638,1,supermarket,1,mean_quin3,-2,1365.46676143228
1639,1,supermarket,1,ede_quin3,-2,1368.87115297811
1640,1,supermarket,1,mean_quin4,-2,1885.75110248522
1641,1,supermarket,1,ede_quin4,-2,1892.90326956454
1642,1,supermarket,1,mean_quin5,-2,3096.62077578757
1643,1,supermarket,1,ede_quin5,-2,3293.26629808994
1644,1,supermarket,1,mean_all,-1,2238.61914548579
1645,1,supermarket,1,ede_all,-1,2685.79826378588
1646,1,supermarket,1,mean_quin1,-1,1248.31324471299
1647,1,supermarket,1,ede_quin1,-1,1445.18954488584
1648,1,supermarket,1,mean_quin2,-1,1652.75227168463
1649,1,supermarket,1,ede_quin2,-1,1855.35447229572
1650,1,supermarket,1,mean_quin3,-1,1986.33431293591
1651,1,supermarket,1,ede_quin3,-1,2192.16316867598
1652,1,supermarket,1,mean_quin4,-1,2545.60546410682
1653,1,supermarket,1,ede_quin4,-1,2732.23962106882
1654,1,supermarket,1,mean_quin5,-1,3582.52839809527
1655,1,supermarket,1,ede_quin5,-1,3824.67169801919
1656,1,supermarket,1,mean_all,0,2189.90314480298
1657,1,supermarket,1,ede_all,0,2654.82098634687
1658,1,supermarket,1,mean_quin1,0,1051.27793997986
1659,1,supermarket,1,ede_quin1,0,1229.9001250808
1660,1,supermarket,1,mean_quin2,0,1611.55675308056
1661,1,supermarket,1,ede_quin2,0,1815.29237681703
1662,1,supermarket,1,mean_quin3,0,1981.4072290321
1663,1,supermarket,1,ede_quin3,0,2186.90647766242
1664,1,supermarket,1,mean_quin4,0,2545.0938159357
1665,1,supermarket,1,ede_quin4,0,2731.75911505268
1666,1,supermarket,1,mean_quin5,0,3582.52839809527
1667,1,supermarket,1,ede_quin5,0,3824.67169801919
1668,1,supermarket,1,mean_all,1,2184.17662349165
1669,1,supermarket,1,ede_all,1,2651.24985256804
1670,1,supermarket,1,mean_quin1,1,1043.02837945619
1671,1,supermarket,1,ede_quin1,1,1220.9190733463
1672,1,supermarket,1,mean_quin2,1,1602.78871683019
1673,1,supermarket,1,ede_quin2,1,1807.75548982973
1674,1,supermarket,1,mean_quin3,1,1972.09363996585
1675,1,supermarket,1,ede_quin3,1,2179.58922073159
1676,1,supermarket,1,mean_quin4,1,2542.78949780147
1677,1,supermarket,1,ede_quin4,1,2730.10463939521
1678,1,supermarket,1,mean_quin5,1,3582.52839809527
1679,1,supermarket,1,ede_quin5,1,3824.67169801919
1680,1,supermarket,1,mean_all,2,2130.44038353455
1681,1,supermarket,1,ede_all,2,2607.08154300769
1682,1,supermarket,1,mean_quin1,2,951.287225780463
1683,1,supermarket,1,ede_quin1,2,1076.58807388657
1684,1,supermarket,1,mean_quin2,2,1449.79332861156
1685,1,supermarket,1,ede_quin2,2,1628.6562728493
1686,1,supermarket,1,mean_quin3,2,1953.03664127056
1687,1,supermarket,1,ede_quin3,2,2160.91071021598
1688,1,supermarket,1,mean_quin4,2,2541.13333548086
1689,1,supermarket,1,ede_quin4,2,2727.87801858518
1690,1,supermarket,1,mean_quin5,2,3579.14227516904
1691,1,supermarket,1,ede_quin5,2,3821.65759574802
1692,1,supermarket,1,mean_all,3,2106.23581690315
1693,1,supermarket,1,ede_all,3,2592.85437039737
1694,1,supermarket,1,mean_quin1,3,847.669621752266
1695,1,supermarket,1,ede_quin1,3,960.068372410783
1696,1,supermarket,1,mean_quin2,3,1434.63414327911
1697,1,supermarket,1,ede_quin2,3,1613.22971474291
1698,1,supermarket,1,mean_quin3,3,1950.97107662323
1699,1,supermarket,1,ede_quin3,3,2159.20793147845
1700,1,supermarket,1,mean_quin4,3,2540.90300868137
1701,1,supermarket,1,ede_quin4,3,2727.72077628915
1702,1,supermarket,1,mean_quin5,3,3579.14227516904
1703,1,supermarket,1,ede_quin5,3,3821.65759574802
1704,1,supermarket,1,mean_all,4,2106.23581690315
1705,1,supermarket,1,ede_all,4,2592.85437039737
1706,1,supermarket,1,mean_quin1,4,847.669621752266
1707,1,supermarket,1,ede_quin1,4,960.068372410783
1708,1,supermarket,1,mean_quin2,4,1434.63414327911
1709,1,supermarket,1,ede_quin2,4,1613.22971474291
1710,1,supermarket,1,mean_quin3,4,1950.97107662323
1711,1,supermarket,1,ede_quin3,4,2159.20793147845
1712,1,supermarket,1,mean_quin4,4,2540.90300868137
1713,1,supermarket,1,ede_quin4,4,2727.72077628915
1714,1,supermarket,1,mean_quin5,4,3579.14227516904
1715,1,supermarket,1,ede_quin5,4,3821.65759574802
1716,1,supermarket,1,mean_all,5,2106.23581690315
1717,1,supermarket,1,ede_all,5,2592.85437039737
1718,1,supermarket,1,mean_quin1,5,847.669621752266
1719,1,supermarket,1,ede_quin1,5,960.068372410783
1720,1,supermarket,1,mean_quin2,5,1434.63414327911
1721,1,supermarket,1,ede_quin2,5,1613.22971474291
1722,1,supermarket,1,mean_quin3,5,1950.97107662323
1723,1,supermarket,1,ede_quin3,5,2159.20793147845
1724,1,supermarket,1,mean_quin4,5,2540.90300868137
1725,1,supermarket,1,ede_quin4,5,2727.72077628915
1726,1,supermarket,1,mean_quin5,5,3579.14227516904
1727,1,supermarket,1,ede_quin5,5,3821.65759574802
1728,1,supermarket,1,mean_all,6,2095.63833316424
1729,1,supermarket,1,ede_all,6,2580.99987548047
1730,1,supermarket,1,mean_quin1,6,847.669621752266
1731,1,supermarket,1,ede_quin1,6,960.068372410783
1732,1,supermarket,1,mean_quin2,6,1432.42013408774
1733,1,supermarket,1,ede_quin2,6,1608.51125025909
1734,1,supermarket,1,mean_quin3,6,1939.7388302756
1735,1,supermarket,1,ede_quin3,6,2142.69118423761
1736,1,supermarket,1,mean_quin4,6,2506.78739591219
1737,1,supermarket,1,ede_quin4,6,2693.13035389623
1738,1,supermarket,1,mean_quin5,6,3573.426350172
1739,1,supermarket,1,ede_quin5,6,3817.92966400268
1740,1,supermarket,1,mean_all,7,2000.32279434618
1741,1,supermarket,1,ede_all,7,2468.63712941176
1742,1,supermarket,1,mean_quin1,7,832.70658529708
1743,1,supermarket,1,ede_quin1,7,936.432117147866
1744,1,supermarket,1,mean_quin2,7,1334.94672305971
1745,1,supermarket,1,ede_quin2,7,1463.67565177886
1746,1,supermarket,1,mean_quin3,7,1792.40176054637
1747,1,supermarket,1,ede_quin3,7,1931.88813565917
1748,1,supermarket,1,mean_quin4,7,2350.14039331905
1749,1,supermarket,1,ede_quin4,7,2499.93646225616
1750,1,supermarket,1,mean_quin5,7,3510.10402890986
1751,1,supermarket,1,ede_quin5,7,3766.30608342798
1752,1,supermarket,1,mean_all,8,1994.30348765865
1753,1,supermarket,1,ede_all,8,2465.3052611299
1754,1,supermarket,1,mean_quin1,8,813.479741389728
1755,1,supermarket,1,ede_quin1,8,917.854020903529
1756,1,supermarket,1,mean_quin2,8,1329.66645069901
1757,1,supermarket,1,ede_quin2,8,1458.8842783154
1758,1,supermarket,1,mean_quin3,8,1786.80308860719
1759,1,supermarket,1,ede_quin3,8,1926.98652133372
1760,1,supermarket,1,mean_quin4,8,2350.14039331905
1761,1,supermarket,1,ede_quin4,8,2499.93646225616
1762,1,supermarket,1,mean_quin5,8,3510.10402890986
1763,1,supermarket,1,ede_quin5,8,3766.30608342798
1764,1,supermarket,1,mean_all,9,1952.73989525912
1765,1,supermarket,1,ede_all,9,2429.61045874235
1766,1,supermarket,1,mean_quin1,9,772.071452970796
1767,1,supermarket,1,ede_quin1,9,871.76567314876
1768,1,supermarket,1,mean_quin2,9,1271.87403639524
1769,1,supermarket,1,ede_quin2,9,1397.47146715776
1770,1,supermarket,1,mean_quin3,9,1758.93596072999
1771,1,supermarket,1,ede_quin3,9,1898.41718757421
1772,1,supermarket,1,mean_quin4,9,2308.07702498107
1773,1,supermarket,1,ede_quin4,9,2459.43819714639
1774,1,supermarket,1,mean_quin5,9,3469.38530274017
1775,1,supermarket,1,ede_quin5,9,3735.44496123011
1776,1,supermarket,1,mean_all,10,1936.19492142019
1777,1,supermarket,1,ede_all,10,2417.6448703337
1778,1,supermarket,1,mean_quin1,10,762.721754682779
1779,1,supermarket,1,ede_quin1,10,863.065402186227
1780,1,supermarket,1,mean_quin2,10,1254.66683139231
1781,1,supermarket,1,ede_quin2,10,1381.6858742489
1782,1,supermarket,1,mean_quin3,10,1732.67181998293
1783,1,supermarket,1,ede_quin3,10,1874.42803456441
1784,1,supermarket,1,mean_quin4,10,2278.55279768712
1785,1,supermarket,1,ede_quin4,10,2433.98501944138
1786,1,supermarket,1,mean_quin5,10,3468.97814221077
1787,1,supermarket,1,ede_quin5,10,3735.20546235887
1788,1,supermarket,1,mean_all,11,1924.07374923707
1789,1,supermarket,1,ede_all,11,2408.57409953778
1790,1,supermarket,1,mean_quin1,11,743.180806445116
1791,1,supermarket,1,ede_quin1,11,835.201256578778
1792,1,supermarket,1,mean_quin2,11,1227.17551087753
1793,1,supermarket,1,ede_quin2,11,1350.10032172415
1794,1,supermarket,1,mean_quin3,11,1725.21068891645
1795,1,supermarket,1,ede_quin3,11,1867.37577681816
1796,1,supermarket,1,mean_quin4,11,2272.46671686504
1797,1,supermarket,1,ede_quin4,11,2428.83403695529
1798,1,supermarket,1,mean_quin5,11,3468.94942637813
1799,1,supermarket,1,ede_quin5,11,3735.18832531723
1800,1,supermarket,1,mean_all,12,1923.84555857775
1801,1,supermarket,1,ede_all,12,2408.18131563443
1802,1,supermarket,1,mean_quin1,12,743.082043907351
1803,1,supermarket,1,ede_quin1,12,834.822136591492
1804,1,supermarket,1,mean_quin2,12,1226.99318373884
1805,1,supermarket,1,ede_quin2,12,1349.53303574943
1806,1,supermarket,1,mean_quin3,12,1725.06923553952
1807,1,supermarket,1,ede_quin3,12,1867.03329088605
1808,1,supermarket,1,mean_quin4,12,2272.14071061575
1809,1,supermarket,1,ede_quin4,12,2428.22379506386
1810,1,supermarket,1,mean_quin5,12,3468.5364542204
1811,1,supermarket,1,ede_quin5,12,3734.87665967127
1812,1,supermarket,1,mean_all,13,1915.21542254667
1813,1,supermarket,1,ede_all,13,2401.64629211997
1814,1,supermarket,1,mean_quin1,13,732.35149164149
1815,1,supermarket,1,ede_quin1,13,824.312696204987
1816,1,supermarket,1,mean_quin2,13,1217.51095962076
1817,1,supermarket,1,ede_quin2,13,1339.97862262827
1818,1,supermarket,1,mean_quin3,13,1711.29439218466
1819,1,supermarket,1,ede_quin3,13,1852.87413924717
1820,1,supermarket,1,mean_quin4,13,2264.05606407138
1821,1,supermarket,1,ede_quin4,13,2419.62949439359
1822,1,supermarket,1,mean_quin5,13,3467.39564911627
1823,1,supermarket,1,ede_quin5,13,3734.08103120168
1824,1,supermarket,1,mean_all,14,1915.21542254667
1825,1,supermarket,1,ede_all,14,2401.64629211997
1826,1,supermarket,1,mean_quin1,14,732.35149164149
1827,1,supermarket,1,ede_quin1,14,824.312696204987
1828,1,supermarket,1,mean_quin2,14,1217.51095962076
1829,1,supermarket,1,ede_quin2,14,1339.97862262827
1830,1,supermarket,1,mean_quin3,14,1711.29439218466
1831,1,supermarket,1,ede_quin3,14,1852.87413924717
1832,1,supermarket,1,mean_quin4,14,2264.05606407138
1833,1,supermarket,1,ede_quin4,14,2419.62949439359
1834,1,supermarket,1,mean_quin5,14,3467.39564911627
1835,1,supermarket,1,ede_quin5,14,3734.08103120168
1836,1,supermarket,1,mean_all,15,1913.92350437467
1837,1,supermarket,1,ede_all,15,2400.65064335005
1838,1,supermarket,1,mean_quin1,15,732.35149164149
1839,1,supermarket,1,ede_quin1,15,824.312696204987
1840,1,supermarket,1,mean_quin2,15,1216.77117435431
1841,1,supermarket,1,ede_quin2,15,1339.23607599376
1842,1,supermarket,1,mean_quin3,15,1709.43926920413
1843,1,supermarket,1,ede_quin3,15,1851.26102373751
1844,1,supermarket,1,mean_quin4,15,2260.19075007651
1845,1,supermarket,1,ede_quin4,15,2416.42311323222
1846,1,supermarket,1,mean_quin5,15,3467.39564911627
1847,1,supermarket,1,ede_quin5,15,3734.08103120168
1848,1,supermarket,1,mean_all,16,1908.8312148428
1849,1,supermarket,1,ede_all,16,2396.41742493654
1850,1,supermarket,1,mean_quin1,16,730.308460020141
1851,1,supermarket,1,ede_quin1,16,822.387847120856
1852,1,supermarket,1,mean_quin2,16,1212.65509509284
1853,1,supermarket,1,ede_quin2,16,1335.31383069452
1854,1,supermarket,1,mean_quin3,16,1700.34119807355
1855,1,supermarket,1,ede_quin3,16,1842.56444746035
1856,1,supermarket,1,mean_quin4,16,2252.99990014013
1857,1,supermarket,1,ede_quin4,16,2409.27361178793
1858,1,supermarket,1,mean_quin5,16,3464.22231109454
1859,1,supermarket,1,ede_quin5,16,3731.92389930417
1860,1,supermarket,1,mean_all,17,1811.56683382692
1861,1,supermarket,1,ede_all,17,2249.75481079714
1862,1,supermarket,1,mean_quin1,17,689.162271903323
1863,1,supermarket,1,ede_quin1,17,748.52484552347
1864,1,supermarket,1,mean_quin2,17,1154.98163657875
1865,1,supermarket,1,ede_quin2,17,1244.40889263623
1866,1,supermarket,1,mean_quin3,17,1628.32690752702
