geoid,baseline_distance,raw_distance,change_distance
245102505001091,9199.8,10552.2,1352.4000000000015
245102505001092,8276.9,9629.2,1352.300000000001
245102505001093,7974.8,9327.2,1352.4000000000005
245102505001094,8985.2,10337.6,1352.3999999999996
245102505001095,9328.5,10680.9,1352.3999999999996
245102505001096,8585.6,9938.0,1352.3999999999996
245102505001097,10478.6,11830.9,1352.2999999999993
245102505001098,11064.7,12417.1,1352.3999999999996
245102505001099,10048.2,11400.6,1352.3999999999996
245102505002000,5842.1,5842.1,0.0
245102505002001,6379.3,6379.3,0.0
245102505002002,6277.9,6277.9,0.0
245102505002003,6218.9,6218.9,0.0
245102505002004,6380.2,6380.2,0.0
245102505002005,5842.5,5842.5,0.0
245102505002006,6440.9,6440.9,0.0
245102505002007,6409.7,6409.7,0.0
245102505002008,6707.4,6707.4,0.0
245102505002009,6887.1,6887.1,0.0
245102505002010,6716.5,6716.5,0.0
245102505002011,7093.3,7093.3,0.0
245102505002012,6752.1,7624.8,872.6999999999998
245102505002013,7121.1,8032.2,911.0999999999995
245102505002014,7033.7,7415.0,381.3000000000002
245102505002015,7075.1,7198.9,123.79999999999927
245102505002016,6922.3,6922.3,0.0
245102505002017,6719.7,6719.7,0.0
245102505002018,5943.5,5943.5,0.0
245102505002019,7469.9,8380.9,911.0
245102505002020,7262.9,8174.0,911.1000000000004
245102505002021,7399.2,8310.2,911.0000000000009
245102505002022,7422.7,8333.8,911.0999999999995
245102505002023,7153.3,8064.4,911.0999999999995
245102505002024,7479.2,8390.2,911.0000000000009
245102505002025,7629.3,8540.3,910.9999999999991
245102505002026,6763.0,7635.6,872.6000000000004
245102505002027,6906.4,7779.1,872.7000000000007
245102505002028,7508.3,8419.3,910.9999999999991
245102505002029,6540.9,7893.3,1352.4000000000005
245102505002030,6635.1,7987.5,1352.3999999999996
245102505002031,6836.3,8188.7,1352.3999999999996
245102505002032,6388.7,7741.1,1352.4000000000005
245102505002033,6298.3,7650.7,1352.3999999999996
245102505002034,6270.2,7622.6,1352.4000000000005
245102505002035,6352.8,7705.2,1352.3999999999996
245102505002036,6358.9,7711.3,1352.4000000000005
245102505002037,6195.6,7548.0,1352.3999999999996
245102505002038,6682.3,8034.7,1352.3999999999996
245102505002039,6756.6,8109.0,1352.3999999999996
245102505002040,7043.7,8396.1,1352.4000000000005
245102505002041,6894.3,8246.6,1352.3000000000002
245102505002042,6926.8,7837.9,911.0999999999995
245102505002043,6886.2,7797.3,911.1000000000004
245102505002044,6702.0,7613.0,911.0
245102505002045,7010.1,7921.2,911.0999999999995
245102505002046,6761.7,7672.8,911.1000000000004
245102505002047,6922.7,7833.8,911.1000000000004
245102505002048,6924.2,7835.3,911.1000000000004
245102505002049,6946.8,7857.9,911.0999999999995
245102505002050,6998.7,8013.3,1014.6000000000004
245102505002051,6713.9,7625.0,911.1000000000004
245102505002052,6397.7,7750.1,1352.4000000000005
245102505002053,6573.1,7925.4,1352.2999999999993
245102505002054,6637.7,7990.1,1352.4000000000005
245102505002055,7063.9,8416.3,1352.3999999999996
245102505002056,6261.3,7613.7,1352.3999999999996
245102505002057,6273.7,7626.1,1352.4000000000005
245102505002058,6196.2,7548.6,1352.4000000000005
245102505002059,7035.7,7035.7,0.0
245102505002060,6546.4,7898.8,1352.4000000000005
245102505002061,6866.0,8218.4,1352.3999999999996
245102505002062,6364.8,7717.2,1352.3999999999996
245102505002063,6543.6,7896.0,1352.3999999999996
245102505002064,6565.3,7917.7,1352.3999999999996
245102505002065,6400.2,7752.6,1352.4000000000005
245102505002066,6379.2,7731.6,1352.4000000000005
245102505003000,6977.3,7316.5,339.1999999999998
245102505003001,6937.9,7292.5,354.60000000000036
245102505003002,6909.2,7264.8,355.60000000000036
245102505003003,6862.1,7210.8,348.6999999999998
245102505003004,6782.8,7214.7,431.89999999999964
245102505003005,6748.5,7256.3,507.8000000000002
245102505003006,6884.3,7324.1,439.8000000000002
245102505003007,6852.6,7367.9,515.2999999999993
245102505003008,6715.7,7299.0,583.3000000000002
245102505003009,6490.7,7401.8,911.1000000000004
245102505003010,6620.4,7255.4,635.0
245102505003011,6633.4,7181.2,547.8000000000002
245102505003012,6565.1,7249.5,684.3999999999996
245102505003013,6385.3,7013.7,628.3999999999996
245102505003014,6323.9,7075.0,751.1000000000004
245102505003015,6169.0,7063.1,894.1000000000004
245102505003016,6347.1,7082.9,735.7999999999993
245102505003017,6492.0,6665.6,173.60000000000036
245102505003018,6403.5,7026.3,622.8000000000002
245102505003019,5986.6,6897.6,911.0
245102505003020,6312.9,7223.9,911.0
245102505003021,6291.9,7202.9,911.0
245102505003022,6452.9,7364.0,911.1000000000004
245102505003023,6588.0,7428.5,840.5
245102505003024,6630.8,7384.5,753.6999999999998
245102505003025,6810.0,7410.6,600.6000000000004
245102505003026,6688.6,7539.7,851.0999999999995
245102505003027,6331.6,7242.7,911.0999999999995
245102505003028,6375.7,7286.8,911.1000000000004
245102505003029,6415.3,7326.4,911.0999999999995
245102505003030,6686.4,7537.1,850.7000000000007
245102505003031,6509.0,7420.0,911.0
245102505003032,6583.4,7494.5,911.1000000000004
245102505003033,6653.4,7564.4,911.0
245102505003034,6517.9,7429.0,911.1000000000004
245102505003035,6424.4,7335.5,911.1000000000004
245102505003036,6467.2,7378.3,911.1000000000004
245102505003037,6517.6,7428.7,911.0999999999995
245102505003038,6358.1,7269.1,911.0
245102505003039,6380.2,7291.2,911.0
245102505003040,6289.5,7200.5,911.0
245102505003041,6205.2,7116.3,911.1000000000004
245102505003042,6312.4,7223.5,911.1000000000004
245102505003043,5946.0,6857.0,911.0
245102505003044,6064.8,6975.9,911.0999999999995
245102505003045,5843.0,6754.1,911.1000000000004
245102505003046,5761.3,6672.3,911.0
245102505003047,5673.8,6584.8,911.0
245102505003048,6386.4,7297.5,911.1000000000004
245102505003049,6427.3,7338.4,911.0999999999995
245102505003050,6416.7,7327.7,911.0
245102505003051,6502.8,7413.8,911.0
245102505003052,6596.6,7507.6,911.0
245102505003053,6638.2,7549.3,911.1000000000004
245102505003054,6676.3,7587.4,911.0999999999995
245102505003055,6720.1,7631.2,911.0999999999995
245102505003056,6045.1,6568.8,523.6999999999998
245102505003057,5885.6,6796.7,911.0999999999995
245102505003058,6455.4,7366.5,911.1000000000004
245102505004000,6633.5,6633.5,0.0
245102505004001,6641.7,6641.7,0.0
245102505004002,6708.1,6708.1,0.0
245102505004003,6717.8,6717.8,0.0
245102505004004,6750.5,6750.5,0.0
245102505004005,6799.2,6799.2,0.0
245102505004006,6793.1,6793.1,0.0
245102505004007,6984.6,6984.6,0.0
245102505004008,6885.0,6885.0,0.0
245102505004009,6837.4,6837.4,0.0
245102505004010,6865.4,6865.4,0.0
245102505004011,6869.9,6869.9,0.0
245102505004012,6828.9,6985.7,156.80000000000018
245102505004013,6942.3,7033.8,91.5
245102505004014,6979.1,6979.1,0.0
245102505004015,7026.3,7026.3,0.0
245102505004016,7077.6,7114.4,36.79999999999927
245102505004017,6673.2,7183.2,510.0
245102505004018,6726.5,7129.8,403.3000000000002
245102505004019,6657.7,7209.4,551.6999999999998
245102505004020,6891.5,6891.5,0.0
245102505004021,6898.0,6898.0,0.0
245102505004022,6899.0,7075.8,176.80000000000018
245102505004023,6954.3,7156.9,202.59999999999945
245102505004024,7003.6,7206.3,202.69999999999982
245102505004025,7043.8,7230.4,186.59999999999945
245102505005000,6649.3,6649.3,0.0
245102505005001,6353.0,6353.0,0.0
245102505005002,6291.3,6291.3,0.0
245102505005003,6164.9,6164.9,0.0
245102505005004,6089.6,6089.6,0.0
245102505005005,6234.9,6234.9,0.0
245102505005006,6195.6,6195.6,0.0
245102505005007,6295.3,6295.3,0.0
245102505005008,6334.9,6334.9,0.0
245102505005009,6275.2,6275.2,0.0
245102505005010,6311.9,6311.9,0.0
245102505005011,6632.3,6632.3,0.0
245102505005012,6494.6,6494.6,0.0
245102505005013,6557.7,6557.7,0.0
245102505005014,6587.1,6587.1,0.0
245102505005015,6657.5,6657.5,0.0
245102505005016,6693.9,6693.9,0.0
245102505005017,6695.7,6695.7,0.0
245102505005018,6815.8,6915.8,100.0
245102505005019,6836.7,6862.7,26.0
245102505005020,6611.6,6611.6,0.0
245102505005021,6518.3,6518.3,0.0
245102505005022,6398.4,6572.1,173.70000000000073
245102505005023,6465.4,6639.1,173.70000000000073
245102505005024,6492.0,6665.6,173.60000000000036
245102505005025,6456.0,6629.6,173.60000000000036
245102505005026,6430.1,6603.7,173.59999999999945
245102505005027,6402.2,6575.9,173.69999999999982
245102505005028,6372.7,6546.4,173.69999999999982
245102505005029,6320.5,6494.1,173.60000000000036
245102505005030,6352.7,6526.3,173.60000000000036
245102505005031,6396.0,6569.7,173.69999999999982
245102505005032,6379.5,6553.1,173.60000000000036
245102505005033,6404.9,6578.5,173.60000000000036
245102505005034,6297.9,6513.6,215.70000000000073
245102505005035,6447.6,6621.2,173.59999999999945
245102505005036,6941.9,6941.9,0.0
245102505005037,6732.1,6732.1,0.0
245102505005038,6890.0,6890.0,0.0
245102506001000,7157.7,7157.7,0.0
245102506001001,7471.1,7471.1,0.0
245102506001002,8515.2,8515.2,0.0
245102506001003,8097.9,8097.9,0.0
245102506001004,5441.1,5441.1,0.0
245102506001005,7128.8,7128.8,0.0
245102506001006,7195.0,7195.0,0.0
245102506001007,7293.8,7293.8,0.0
245102506001008,7303.3,7303.3,0.0
245102506001009,8801.7,8801.7,0.0
245102506001010,7971.6,7971.6,0.0
245102506001011,7984.4,7984.4,0.0
245102506001012,8806.8,8806.8,0.0
245102506001013,7303.3,7303.3,0.0
245102506001014,8801.7,8801.7,0.0
245102506001015,7225.5,7225.5,0.0
245102506001016,7284.3,7284.3,0.0
245102506001017,7457.9,7457.9,0.0
245102506001018,7086.2,7086.2,0.0
245102506001019,6734.9,6734.9,0.0
245102506001020,7341.6,7341.6,0.0
245102506001021,7303.3,7303.3,0.0
245102506001022,7553.8,7553.8,0.0
245102506001023,7265.5,7265.5,0.0
245102506001024,7384.7,7384.7,0.0
245102506001025,6196.1,6196.1,0.0
245102506001026,6213.7,6213.7,0.0
245102506001027,6175.4,6175.4,0.0
245102506001028,6821.7,6821.7,0.0
245102506001029,7460.0,7460.0,0.0
245102506001030,7481.3,7481.3,0.0
245102506001031,7529.6,7529.6,0.0
245102506001032,6840.9,6840.9,0.0
245102506001033,6445.6,6445.6,0.0
245102506001034,6448.4,6448.4,0.0
245102506001035,6091.2,6091.2,0.0
245102506001036,5936.7,5936.7,0.0
245102506001037,5841.1,5841.1,0.0
245102506001038,5543.9,5543.9,0.0
245102506001039,5589.5,5589.5,0.0
245102506001040,6419.0,6419.0,0.0
245102506001041,6443.7,6443.7,0.0
245102506001042,6551.1,6551.1,0.0
245102506001043,6616.9,6616.9,0.0
245102506001044,6937.1,6937.1,0.0
245102506001045,6930.9,6930.9,0.0
245102506001046,7211.5,7211.5,0.0
245102506001047,7208.9,7208.9,0.0
245102506001048,6564.6,6564.6,0.0
245102506001049,6622.7,6622.7,0.0
245102506001050,7634.2,7634.2,0.0
245102506001051,7422.2,7422.2,0.0
245102506001052,7548.8,7548.8,0.0
245102506001053,7893.3,7893.3,0.0
245102506001054,7864.2,7864.2,0.0
245102506001055,8806.8,8806.8,0.0
245102506001056,8465.6,8465.6,0.0
245102506001057,8493.2,8493.2,0.0
245102506001058,8595.0,8595.0,0.0
245102506001059,8801.2,8801.2,0.0
245102506001060,8801.7,8801.7,0.0
245102506001061,8640.4,8640.4,0.0
245102506001062,8801.7,8801.7,0.0
245102506001063,8801.7,8801.7,0.0
245102506001064,8756.1,8756.1,0.0
245102506001065,8616.2,8616.2,0.0
245102506001066,8569.6,8569.6,0.0
245102506001067,8504.0,8504.0,0.0
245102506001068,8098.8,8098.8,0.0
245102506001069,8446.1,8446.1,0.0
245102506001070,8039.1,8039.1,0.0
245102506001071,8607.1,8607.1,0.0
245102506001072,8760.5,8760.5,0.0
245102506001073,7613.2,7613.2,0.0
245102506001074,7696.4,7696.4,0.0
245102506001075,7344.0,7344.0,0.0
245102506001076,7635.5,7635.5,0.0
245102506001077,7248.3,7248.3,0.0
245102506001078,7131.4,7131.4,0.0
245102506001079,7494.7,7494.7,0.0
245102506001080,7401.9,7401.9,0.0
245102506001081,7505.4,7505.4,0.0
245102506001082,8504.0,8504.0,0.0
245102506001083,8374.1,8374.1,0.0
245102506001084,8363.7,8363.7,0.0
245102506001085,8372.8,8372.8,0.0
245102506001086,8320.5,8320.5,0.0
245102506001087,8458.6,8458.6,0.0
245102506001088,8770.7,8770.7,0.0
245102506001089,8762.1,8762.1,0.0
245102506001090,6570.0,6570.0,0.0
245102506001091,6523.8,6523.8,0.0
245102506001092,6678.3,6678.3,0.0
245102506001093,6668.8,6668.8,0.0
245102506001094,6724.2,6724.2,0.0
245102506001095,5009.3,5009.3,0.0
245102506001096,4435.8,4435.8,0.0
245102506001097,4502.0,4502.0,0.0
245102506001098,8513.1,8513.1,0.0
245102506001099,5736.1,5736.1,0.0
245102506001100,5802.7,5802.7,0.0
245102506001101,4102.0,4102.0,0.0
245102506001102,4323.4,4323.4,0.0
245102506001103,3990.1,3990.1,0.0
245102506001104,3780.8,3780.8,0.0
245102506001105,5702.9,5702.9,0.0
245102506001106,5201.0,5201.0,0.0
245102506001107,5363.3,5363.3,0.0
245102506001108,4272.9,4272.9,0.0
245102506001109,3965.4,3965.4,0.0
245102506001110,4239.4,4239.4,0.0
245102506001111,4007.8,4007.8,0.0
245102506001112,4214.6,4214.6,0.0
245102506001113,4328.6,4328.6,0.0
245102506001114,4407.6,4407.6,0.0
245102506001115,7625.9,7625.9,0.0
245102601011000,2828.3,5704.6,2876.3
245102601011001,2953.5,5829.8,2876.3
245102601011002,3143.3,6054.4,2911.0999999999995
245102601011003,3071.5,6260.0,3188.5
245102601011004,3146.8,6335.2,3188.3999999999996
245102601011005,2955.2,6143.6,3188.4000000000005
245102601011006,2830.6,6019.1,3188.5000000000005
245102601011007,3019.9,6208.4,3188.4999999999995
245102601011008,2904.0,6092.4,3188.3999999999996
245102601011009,3096.8,6285.3,3188.5
245102601011010,3142.4,6330.8,3188.4
245102601011011,3070.5,6259.0,3188.5
245102601011012,3149.0,6337.4,3188.3999999999996
245102601011013,2878.6,6436.4,3557.7999999999997
245102601011014,3074.2,6262.7,3188.5
245102601011015,2958.3,6618.9,3660.5999999999995
245102601011016,2808.3,6531.2,3722.8999999999996
245102601011017,3016.2,6604.1,3587.9000000000005
245102601011018,2646.2,6693.3,4047.1000000000004
245102601011019,2741.5,6558.1,3816.6000000000004
245102601011020,2534.3,6871.3,4337.0
245102601012000,3044.1,6510.4,3466.2999999999997
245102601012001,2863.3,6608.1,3744.8
245102601012002,2745.3,6726.0,3980.7
245102601012003,2774.4,6642.6,3868.2000000000003
245102601012004,2637.3,6778.7,4141.4
245102601012005,2606.3,6864.7,4258.4
245102601012006,2588.8,6882.2,4293.4
245102601012007,2728.9,6742.4,4013.4999999999995
245102601012008,2365.9,7103.4,4737.5
245102601012009,2393.0,6868.0,4475.0
245102601012010,2186.9,7074.1,4887.200000000001
245102601012011,2365.3,7103.9,4738.599999999999
245102601013000,2126.6,7334.6,5208.0
245102601013001,2022.3,7270.0,5247.7
245102601013002,2231.8,7288.7,5056.9
245102601013003,2081.2,7408.6,5327.400000000001
245102601013004,2090.2,7417.6,5327.400000000001
245102601013005,1880.1,7380.9,5500.799999999999
245102601013006,1558.4,8076.8,6518.4
245102601013007,1357.3,7903.7,6546.4
245102601013008,1825.7,7811.3,5985.6
245102601013009,1966.6,7681.4,5714.799999999999
245102601013010,1994.0,8137.9,6143.9
245102601014000,2188.4,7451.9,5263.5
245102601014001,2089.7,7664.1,5574.400000000001
245102601014002,2654.3,7869.7,5215.4
245102601014003,2622.6,7272.9,4650.299999999999
245102601014004,2581.0,7796.4,5215.4
245102601014005,2389.2,7824.3,5435.1
245102601014006,2300.8,7735.9,5435.099999999999
245102601014007,2291.5,8195.8,5904.299999999999
245102601014008,1991.7,7706.6,5714.900000000001
245102601015000,2785.7,6762.8,3977.1000000000004
245102601015001,3067.5,6864.1,3796.6000000000004
245102601015002,3096.8,7142.1,4045.3
245102601015003,2646.7,6864.8,4218.1
245102601015004,2607.1,6929.9,4322.799999999999
245102601015005,2509.4,6989.8,4480.4
245102601015006,2411.1,7088.1,4677.0
245102601015007,2463.4,7035.8,4572.4
245102601015008,2612.4,6936.1,4323.700000000001
245102601015009,2729.8,6962.3,4232.5
245102601015010,2902.0,7011.9,4109.9
245102601015011,3024.8,6889.2,3864.3999999999996
245102601015012,2293.2,7156.1,4862.900000000001
245102601015013,2356.9,7246.6,4889.700000000001
245102601015014,2387.7,7123.8,4736.1
245102601015015,2615.8,7061.5,4445.7
245102601015016,2784.7,7248.4,4463.7
245102601015017,2992.7,7084.5,4091.8
245102601015018,2869.2,7172.3,4303.1
245102601015019,2497.3,7054.5,4557.2
245102601015020,2612.3,7058.0,4445.7
245102601015021,2850.2,7434.0,4583.8
245102601015022,2818.5,7225.7,4407.2
245102601015023,2365.7,7203.6,4837.900000000001
245102601015024,2360.2,7243.3,4883.1
245102601015025,2796.2,7439.2,4643.0
245102601021000,1238.8,8022.2,6783.4
245102601021001,1402.5,8168.1,6765.6
245102601021002,1436.7,8116.9,6680.2
245102601021003,1331.9,8031.2,6699.299999999999
245102601021004,1494.5,7914.7,6420.2
245102601021005,1681.7,7825.5,6143.8
245102601021006,1676.0,7916.8,6240.8
245102601021007,1570.5,7907.6,6337.1
245102601021008,1511.3,8159.5,6648.2
245102601021009,1587.8,8024.8,6437.0
245102601021010,1633.7,8012.5,6378.8
245102601021011,1663.9,8029.2,6365.299999999999
245102601021012,1526.5,8277.9,6751.4
245102601021013,1723.7,8080.7,6357.0
245102601021014,1461.5,8016.6,6555.1
245102601021015,1135.8,8741.9,7606.099999999999
245102601021016,1521.8,8174.3,6652.5
245102601021017,1371.1,8325.1,6954.0
245102601021018,1529.0,8416.1,6887.1
245102601021019,1550.4,8426.2,6875.800000000001
245102601021020,1475.4,8462.1,6986.700000000001
245102601021021,1514.2,8050.6,6536.400000000001
245102601021022,1510.5,8061.9,6551.4
245102601022000,1871.4,8097.0,6225.6
245102601022001,1840.2,8065.9,6225.7
245102601022002,2025.8,8251.5,6225.7
245102601022003,1997.8,8223.5,6225.7
245102601022004,2216.0,8025.8,5809.8
245102601022005,1859.8,8276.4,6416.599999999999
245102601022006,1888.2,8169.0,6280.8
245102601022007,1898.1,8138.9,6240.799999999999
245102601022008,1858.4,8084.0,6225.6
245102601022009,1770.7,8011.5,6240.8
245102601022010,1737.7,8309.8,6572.099999999999
245102601022011,1727.1,8273.0,6545.9
245102601022012,1843.3,8084.1,6240.8
245102601022013,1837.1,8077.9,6240.799999999999
245102601022014,1697.5,8237.9,6540.4
245102601022015,1582.9,8361.0,6778.1
245102601022016,1678.1,8366.3,6688.199999999999
245102601022017,1736.0,8404.5,6668.5
245102601022018,1810.6,8311.5,6500.9
245102601022019,1995.9,8319.5,6323.6
245102601022020,1557.6,8480.4,6922.799999999999
245102601022021,1586.8,8418.6,6831.8
245102601022022,1565.3,8509.1,6943.8
245102601022023,1613.3,8506.1,6892.8
245102601023000,1918.2,8502.3,6584.099999999999
245102601023001,1729.5,8570.3,6840.799999999999
245102601023002,1440.8,8281.6,6840.8
245102601023003,1446.4,8188.3,6741.9
245102601023004,1354.2,7951.0,6596.8
245102601023005,1346.0,7959.2,6613.2
245102601023006,1287.7,7935.1,6647.400000000001
245102601023007,1274.8,7652.9,6378.099999999999
245102601023008,1230.1,8070.9,6840.799999999999
245102601023009,1233.8,8074.6,6840.8
245102601024000,2838.5,7364.6,4526.1
245102601024001,2832.1,7597.6,4765.5
245102601024002,2673.1,7475.8,4802.700000000001
245102601024003,2742.5,7597.3,4854.8
245102601024004,2722.4,7480.8,4758.4
245102601024005,2579.4,7623.7,5044.299999999999
245102601024006,2385.5,7854.2,5468.7
245102601024007,2426.0,7813.7,5387.7
245102601024008,2122.9,7873.7,5750.799999999999
245102601024009,2332.5,7825.5,5493.0
245102601024010,2242.6,7740.3,5497.700000000001
245102601024011,2086.2,7900.9,5814.7
245102601024012,2183.1,7997.7,5814.6
245102601024013,2116.6,7931.2,5814.6
245102601024014,1861.0,8070.1,6209.1
245102601024015,1974.8,8155.8,6181.0
245102601024016,1905.3,8114.3,6209.0
245102601024017,1787.5,8154.4,6366.9
245102601024018,1498.8,8049.8,6551.0
245102601025000,2652.8,7416.4,4763.599999999999
245102601025001,2465.9,7593.6,5127.700000000001
245102601025002,2470.9,7511.3,5040.4
245102601025003,2379.6,7602.6,5223.0
245102601025004,2250.8,7569.4,5318.599999999999
245102601025005,2371.3,7358.8,4987.5
245102601025006,2650.1,7314.9,4664.799999999999
245102601025007,2554.9,7219.8,4664.9
245102601025008,2113.7,7256.9,5143.2
245102601025009,2143.1,7644.5,5501.4
245102601025010,1988.8,7525.7,5536.9
245102601025011,1971.9,7567.6,5595.700000000001
245102601025012,1876.9,7629.0,5752.1
245102601025013,1959.9,7730.0,5770.1
245102601025014,1897.8,7832.3,5934.5
245102601025015,1914.3,7788.5,5874.2
245102601025016,1822.0,7862.2,6040.2
245102601025017,1542.0,7908.5,6366.5
245102601025018,1646.5,7675.4,6028.9
245102601025019,1732.8,7596.2,5863.4
245102601025020,1885.2,7525.3,5640.1
245102601025021,1788.2,7428.2,5640.0
245102601025022,1439.9,7818.1,6378.200000000001
245102602011000,2255.1,7099.6,4844.5
245102602011001,2267.7,6967.7,4700.0
245102602011002,2345.0,6906.7,4561.7
245102602011003,2271.5,6792.2,4520.7
245102602011004,2408.4,6929.1,4520.700000000001
245102602011005,2185.1,7069.8,4884.700000000001
245102602011006,2197.5,7057.4,4859.9
245102602011007,2100.5,6551.7,4451.2
245102602011008,1967.6,6886.6,4919.0
245102602011009,2190.3,7013.4,4823.099999999999
245102602011010,1950.6,7284.8,5334.200000000001
245102602011011,1970.6,7186.0,5215.4
245102602011012,2019.0,6631.5,4612.5
245102602011013,2005.8,6644.7,4638.9
245102602011014,1862.1,6575.4,4713.299999999999
245102602011015,1994.5,6445.7,4451.2
245102602011016,1892.7,6200.0,4307.3
245102602011017,1877.2,6405.5,4528.3
245102602011018,1797.3,6402.5,4605.2
245102602011019,1710.2,6610.0,4899.8
245102602011020,1891.2,7198.3,5307.1
245102602011021,1936.9,7490.0,5553.1
245102602011022,2004.6,6986.1,4981.5
245102602012000,1799.3,7292.0,5492.7
245102602012001,1683.5,7538.5,5855.0
245102602012002,1787.3,7302.2,5514.9
245102602012003,1999.6,7090.0,5090.4
245102602012004,1724.2,7948.2,6224.0
245102602012005,1564.1,7018.0,5453.9
245102602012006,1256.7,7569.2,6312.5
245102602012007,919.0,7136.6,6217.6
245102602012008,1104.7,6782.6,5677.900000000001
245102602012009,1278.9,6917.2,5638.299999999999
245102602012010,1609.7,6852.9,5243.2
245102602012011,1735.6,6846.4,5110.799999999999
245102602012012,901.5,6554.5,5653.0
245102602013000,1918.9,6175.8,4256.9
245102602013001,1858.9,6027.9,4169.0
245102602013002,1726.9,6088.4,4361.5
245102602013003,1869.7,6292.0,4422.3
245102602013004,1811.9,6237.1,4425.200000000001
245102602013005,1732.0,5900.9,4168.9
245102602013006,1660.2,6025.8,4365.6
245102602013007,1706.0,6093.8,4387.8
245102602013008,1765.5,6226.7,4461.2
245102602013009,1691.1,6391.2,4700.1
245102602013010,1742.3,6340.0,4597.7
245102602013011,1696.7,6498.5,4801.8
245102602013012,1254.8,6365.5,5110.7
245102602013013,1500.9,6193.2,4692.299999999999
245102602013014,1710.4,6089.4,4379.0
245102602013015,1754.9,6375.9,4621.0
245102602013016,1644.2,6565.6,4921.400000000001
245102602013017,1608.6,6522.2,4913.6
245102602013018,1523.9,6620.0,5096.1
245102602013019,1584.4,6546.4,4962.0
245102602013020,1059.4,6672.2,5612.799999999999
245102602013021,1487.6,6762.5,5274.9
245102602013022,1458.8,6725.9,5267.099999999999
245102602013023,1494.9,6635.9,5141.0
245102602013024,1451.8,6692.1,5240.3
245102602014000,1304.3,7513.5,6209.2
245102602014001,1166.5,7759.3,6592.8
245102602014002,1075.5,7916.3,6840.8
245102602014003,1169.9,7403.4,6233.5
245102602014004,1004.9,7845.7,6840.8
245102602014005,1304.4,7538.0,6233.6
245102602014006,1184.5,7418.0,6233.5
245102602014007,767.0,7249.2,6482.2
245102602014008,905.4,6947.5,6042.1
245102602014009,877.3,7718.1,6840.8
245102602014010,603.4,7125.1,6521.700000000001
245102602014011,887.3,7089.0,6201.7
245102602014012,175.8,6902.6,6726.8
245102602014013,265.6,6678.3,6412.7
245102602014014,612.6,7249.3,6636.7
245102602014015,207.3,6871.6,6664.3
245102602014016,928.2,6606.0,5677.8
245102602014017,414.1,7254.9,6840.799999999999
245102602014018,135.4,7027.9,6892.5
245102602014019,77.5,7013.9,6936.4
245102602014020,150.2,6830.9,6680.7
245102602014021,181.9,6834.0,6652.1
245102602014022,326.7,6609.8,6283.1
245102602014023,685.3,6725.7,6040.4
245102602014024,1148.8,6826.7,5677.9
245102602021000,1742.8,5800.9,4058.0999999999995
245102602021001,1837.9,5794.7,3956.7999999999997
245102602021002,1933.2,5782.2,3849.0
245102602021003,1996.7,5702.4,3705.7
245102602021004,1973.8,5594.8,3621.0
245102602021005,2050.4,5693.3,3642.9
245102602021006,2032.6,5709.9,3677.2999999999997
245102602021007,1942.1,5800.4,3858.2999999999997
245102602021008,1727.5,5892.7,4165.2
245102602021009,1785.4,6001.6,4216.200000000001
245102602021010,1916.9,5834.9,3917.9999999999995
245102602021011,1897.4,5804.5,3907.1
245102602022000,1084.6,6535.7,5451.1
245102602022001,1377.9,6242.4,4864.5
245102602022002,1964.1,6035.1,4071.0000000000005
245102602022003,1638.8,5745.2,4106.4
245102602022004,1960.7,6031.8,4071.1000000000004
245102602022005,1207.6,6419.3,5211.700000000001
245102602022006,770.3,6449.5,5679.2
245102602022007,1179.8,6324.8,5145.0
245102602022008,1127.4,6223.4,5096.0
245102602022009,1174.1,6202.1,5028.0
245102602022010,1108.6,6158.8,5050.200000000001
245102602022011,615.0,6655.5,6040.5
245102602022012,1120.0,6215.9,5095.9
245102602022013,962.2,6261.5,5299.3
245102602022014,1126.6,6091.5,4964.9
245102602022015,1095.9,5954.9,4859.0
245102602023000,1408.3,6060.6,4652.3
245102602023001,1535.5,5959.8,4424.3
245102602023002,1588.7,5910.5,4321.8
245102602023003,1622.5,5864.6,4242.1
245102602023004,1660.5,5817.1,4156.6
245102602023005,1699.8,5765.3,4065.5
245102602023006,1719.2,5758.4,4039.2
245102602023007,1650.0,5828.0,4178.0
245102602023008,1678.7,5799.4,4120.7
245102602023009,1562.1,5915.9,4353.799999999999
245102602023010,1520.8,5959.2,4438.4
245102602023011,1433.8,6065.6,4631.8
245102602023012,1305.5,6198.6,4893.1
245102602023013,1248.3,6238.8,4990.5
245102602023014,1389.4,6234.8,4845.4
245102602023015,1288.4,6189.6,4901.200000000001
245102602023016,1346.0,6163.5,4817.5
245102602023017,1371.9,6132.7,4760.799999999999
245102602023018,1229.2,6241.3,5012.1
245102602023019,1161.9,6273.1,5111.200000000001
245102602023020,1107.1,6327.9,5220.799999999999
245102602023021,1105.0,6330.0,5225.0
245102602023022,1123.2,6291.0,5167.8
245102602023023,1210.3,6224.7,5014.4
245102602023024,1250.4,6198.4,4948.0
245102602023025,1288.0,6160.8,4872.8
245102602023026,1391.9,6078.6,4686.700000000001
245102602023027,1428.8,5969.0,4540.2
245102602023028,1529.2,5958.5,4429.3
245102602023029,1330.4,6067.5,4737.1
245102602023030,1681.4,5713.2,4031.7999999999997
245102602023031,1626.3,5787.6,4161.3
245102602023032,1222.6,6191.5,4968.9
