,id_orig,dest_type,mode,duration,population,city
8257,7012150,library,walking,2164.2,186,hamilton
8256,7012150,hospital,walking,3558.1,186,hamilton
8263,7012150,clinic,cycling,198.2,186,hamilton
8282,7012151,fire_station,cycling,926.6,159,hamilton
8287,7012151,clinic,walking,614.7,159,hamilton
8286,7012151,supermarket,walking,705.1,159,hamilton
8285,7012151,downtown,walking,5795.7,159,hamilton
8284,7012151,fire_station,walking,2538.1,159,hamilton
8283,7012151,downtown,cycling,2080.7,159,hamilton
8280,7012151,library,walking,2351.2,159,hamilton
8281,7012151,police_station,walking,2124.0,159,hamilton
8278,7012151,supermarket,cycling,252.3,159,hamilton
8277,7012151,hospital,cycling,1281.3,159,hamilton
8276,7012151,hospital,walking,3580.5,159,hamilton
8275,7012151,primary_school,cycling,1329.9,159,hamilton
8274,7012151,library,cycling,828.0,159,hamilton
8273,7012151,primary_school,walking,3562.4,159,hamilton
8272,7012151,police_station,cycling,797.5,159,hamilton
8279,7012151,clinic,cycling,218.7,159,hamilton
8303,7012152,police_station,cycling,858.4,222,hamilton
8302,7012152,police_station,walking,2298.6,222,hamilton
8301,7012152,hospital,walking,3604.2,222,hamilton
8300,7012152,library,walking,2525.8,222,hamilton
8299,7012152,primary_school,cycling,1390.8,222,hamilton
8298,7012152,fire_station,cycling,922.2,222,hamilton
8297,7012152,fire_station,walking,2561.8,222,hamilton
8296,7012152,primary_school,walking,3737.0,222,hamilton
8295,7012152,supermarket,cycling,313.2,222,hamilton
8293,7012152,supermarket,walking,879.7,222,hamilton
8292,7012152,clinic,cycling,279.6,222,hamilton
8291,7012152,downtown,cycling,2093.3,222,hamilton
8290,7012152,library,cycling,888.9,222,hamilton
8289,7012152,clinic,walking,789.3,222,hamilton
8288,7012152,hospital,cycling,1286.3,222,hamilton
8294,7012152,downtown,walking,5819.4,222,hamilton
8313,7012153,library,cycling,638.0,249,hamilton
8318,7012153,hospital,cycling,1091.3,249,hamilton
8317,7012153,police_station,walking,1594.5,249,hamilton
8316,7012153,primary_school,cycling,1139.9,249,hamilton
8315,7012153,clinic,walking,397.2,249,hamilton
8319,7012153,supermarket,cycling,84.7,249,hamilton
8312,7012153,fire_station,cycling,904.6,249,hamilton
8314,7012153,downtown,cycling,1890.7,249,hamilton
8310,7012153,fire_station,walking,2612.9,249,hamilton
8304,7012153,supermarket,walking,215.2,249,hamilton
8305,7012153,downtown,walking,5314.3,249,hamilton
8306,7012153,police_station,cycling,607.5,249,hamilton
8311,7012153,library,walking,1821.7,249,hamilton
8308,7012153,clinic,cycling,168.5,249,hamilton
8309,7012153,hospital,walking,3215.6,249,hamilton
8307,7012153,primary_school,walking,3032.9,249,hamilton
8335,7012154,hospital,walking,3068.5,204,hamilton
8334,7012154,downtown,cycling,1851.2,204,hamilton
8333,7012154,police_station,cycling,756.5,204,hamilton
8332,7012154,library,walking,1674.6,204,hamilton
8331,7012154,clinic,cycling,350.3,204,hamilton
8330,7012154,hospital,cycling,1051.8,204,hamilton
8328,7012154,library,cycling,598.5,204,hamilton
8329,7012154,primary_school,walking,3146.3,204,hamilton
8326,7012154,supermarket,cycling,240.0,204,hamilton
8325,7012154,downtown,walking,5167.2,204,hamilton
8324,7012154,primary_school,cycling,1100.4,204,hamilton
8323,7012154,clinic,walking,910.7,204,hamilton
8322,7012154,police_station,walking,1989.0,204,hamilton
8321,7012154,fire_station,walking,2465.8,204,hamilton
8320,7012154,fire_station,cycling,865.1,204,hamilton
8327,7012154,supermarket,walking,652.5,204,hamilton
8345,7012155,police_station,cycling,813.2,165,hamilton
8350,7012155,primary_school,cycling,1157.1,165,hamilton
8349,7012155,downtown,walking,5301.2,165,hamilton
8348,7012155,clinic,walking,1044.7,165,hamilton
8347,7012155,fire_station,walking,2599.8,165,hamilton
8351,7012155,supermarket,cycling,296.7,165,hamilton
8344,7012155,library,walking,1808.6,165,hamilton
8346,7012155,library,cycling,655.2,165,hamilton
8342,7012155,fire_station,cycling,921.8,165,hamilton
8336,7012155,downtown,cycling,1907.9,165,hamilton
8337,7012155,primary_school,walking,3280.3,165,hamilton
8338,7012155,hospital,cycling,1108.5,165,hamilton
8343,7012155,supermarket,walking,786.5,165,hamilton
8340,7012155,hospital,walking,3202.5,165,hamilton
8341,7012155,police_station,walking,2123.0,165,hamilton
8339,7012155,clinic,cycling,407.0,165,hamilton
8367,7012156,hospital,cycling,1282.1,210,hamilton
8366,7012156,police_station,walking,2134.5,210,hamilton
8365,7012156,police_station,cycling,798.3,210,hamilton
8364,7012156,clinic,walking,625.2,210,hamilton
8363,7012156,supermarket,cycling,253.1,210,hamilton
8361,7012156,primary_school,cycling,1330.7,210,hamilton
8360,7012156,library,walking,2361.7,210,hamilton
8362,7012156,downtown,cycling,2081.5,210,hamilton
8358,7012156,fire_station,walking,2608.2,210,hamilton
8357,7012156,primary_school,walking,3572.9,210,hamilton
8356,7012156,fire_station,cycling,937.3,210,hamilton
8355,7012156,library,cycling,828.8,210,hamilton
8354,7012156,downtown,walking,5854.3,210,hamilton
8353,7012156,hospital,walking,3650.6,210,hamilton
8352,7012156,clinic,cycling,219.5,210,hamilton
8359,7012156,supermarket,walking,715.6,210,hamilton
8383,7012157,downtown,walking,5592.6,168,hamilton
8382,7012157,library,cycling,902.3,168,hamilton
8381,7012157,clinic,walking,991.6,168,hamilton
8380,7012157,fire_station,walking,2335.0,168,hamilton
8379,7012157,hospital,cycling,1214.5,168,hamilton
8378,7012157,fire_station,cycling,850.4,168,hamilton
8377,7012157,primary_school,walking,3752.8,168,hamilton
8376,7012157,downtown,cycling,2021.5,168,hamilton
8375,7012157,supermarket,walking,1082.0,168,hamilton
8373,7012157,police_station,cycling,933.6,168,hamilton
8368,7012157,hospital,walking,3377.4,168,hamilton
8369,7012157,supermarket,cycling,388.4,168,hamilton
8374,7012157,police_station,walking,2500.9,168,hamilton
8371,7012157,library,walking,2476.8,168,hamilton
8372,7012157,primary_school,cycling,1333.6,168,hamilton
8370,7012157,clinic,cycling,354.8,168,hamilton
8399,7012158,clinic,walking,1072.8,222,hamilton
8398,7012158,downtown,cycling,2053.8,222,hamilton
8397,7012158,police_station,cycling,965.9,222,hamilton
8396,7012158,primary_school,cycling,1365.9,222,hamilton
8395,7012158,hospital,walking,3446.4,222,hamilton
8394,7012158,downtown,walking,5661.6,222,hamilton
8392,7012158,supermarket,walking,1163.2,222,hamilton
8393,7012158,fire_station,cycling,882.7,222,hamilton
8390,7012158,police_station,walking,2582.1,222,hamilton
8389,7012158,primary_school,walking,3821.8,222,hamilton
8388,7012158,clinic,cycling,387.1,222,hamilton
8387,7012158,library,walking,2436.6,222,hamilton
8386,7012158,library,cycling,877.0,222,hamilton
8385,7012158,hospital,cycling,1246.8,222,hamilton
8384,7012158,fire_station,walking,2404.0,222,hamilton
8391,7012158,supermarket,cycling,420.7,222,hamilton
8415,7012159,primary_school,walking,3757.7,150,hamilton
8414,7012159,library,cycling,833.7,150,hamilton
8413,7012159,primary_school,cycling,1335.6,150,hamilton
8412,7012159,supermarket,cycling,475.2,150,hamilton
8411,7012159,clinic,walking,1239.8,150,hamilton
8410,7012159,hospital,cycling,1287.0,150,hamilton
8408,7012159,fire_station,walking,2571.0,150,hamilton
8409,7012159,library,walking,2286.0,150,hamilton
8406,7012159,supermarket,walking,1263.9,150,hamilton
8400,7012159,police_station,walking,2600.4,150,hamilton
8401,7012159,police_station,cycling,991.7,150,hamilton
8402,7012159,hospital,walking,3613.4,150,hamilton
8407,7012159,clinic,cycling,461.1,150,hamilton
8404,7012159,downtown,walking,5778.6,150,hamilton
8405,7012159,downtown,cycling,2086.4,150,hamilton
8403,7012159,fire_station,cycling,956.7,150,hamilton
8431,7012160,library,cycling,789.7,156,hamilton
8430,7012160,hospital,cycling,1243.0,156,hamilton
8429,7012160,fire_station,cycling,1012.6,156,hamilton
8428,7012160,hospital,walking,3575.4,156,hamilton
8427,7012160,primary_school,walking,3653.2,156,hamilton
8426,7012160,police_station,walking,2495.9,156,hamilton
8424,7012160,downtown,walking,5674.1,156,hamilton
8425,7012160,police_station,cycling,947.7,156,hamilton
8422,7012160,library,walking,2181.5,156,hamilton
8421,7012160,fire_station,walking,2789.9,156,hamilton
8420,7012160,clinic,walking,1417.6,156,hamilton
8419,7012160,supermarket,walking,1159.4,156,hamilton
8418,7012160,downtown,cycling,2042.4,156,hamilton
8417,7012160,primary_school,cycling,1291.6,156,hamilton
8416,7012160,clinic,cycling,517.0,156,hamilton
8423,7012160,supermarket,cycling,431.2,156,hamilton
8447,7012161,clinic,walking,1308.9,159,hamilton
8446,7012161,supermarket,cycling,398.0,159,hamilton
8445,7012161,clinic,cycling,483.8,159,hamilton
8444,7012161,downtown,walking,5565.4,159,hamilton
8443,7012161,downtown,cycling,2009.2,159,hamilton
8442,7012161,library,cycling,756.5,159,hamilton
8441,7012161,supermarket,walking,1050.7,159,hamilton
8440,7012161,primary_school,walking,3544.5,159,hamilton
8438,7012161,hospital,walking,3466.7,159,hamilton
8432,7012161,library,walking,2072.8,159,hamilton
8433,7012161,fire_station,cycling,979.4,159,hamilton
8434,7012161,hospital,cycling,1209.8,159,hamilton
8439,7012161,primary_school,cycling,1258.4,159,hamilton
8436,7012161,fire_station,walking,2681.2,159,hamilton
8437,7012161,police_station,walking,2387.2,159,hamilton
8435,7012161,police_station,cycling,914.5,159,hamilton
8463,7012162,library,cycling,841.7,96,hamilton
8462,7012162,police_station,walking,2632.9,96,hamilton
8461,7012162,supermarket,cycling,483.2,96,hamilton
8460,7012162,hospital,cycling,1295.0,96,hamilton
8459,7012162,hospital,walking,3712.4,96,hamilton
8457,7012162,supermarket,walking,1296.4,96,hamilton
8456,7012162,primary_school,cycling,1343.6,96,hamilton
8458,7012162,clinic,walking,1365.9,96,hamilton
8454,7012162,library,walking,2318.5,96,hamilton
8453,7012162,fire_station,cycling,1003.9,96,hamilton
8452,7012162,primary_school,walking,3790.2,96,hamilton
8451,7012162,downtown,walking,5811.1,96,hamilton
8450,7012162,downtown,cycling,2094.4,96,hamilton
8449,7012162,police_station,cycling,999.7,96,hamilton
8448,7012162,fire_station,walking,2697.1,96,hamilton
8455,7012162,clinic,cycling,508.3,96,hamilton
8479,7012163,primary_school,cycling,1425.9,204,hamilton
8478,7012163,downtown,cycling,2176.7,204,hamilton
8477,7012163,police_station,cycling,1082.0,204,hamilton
8476,7012163,fire_station,walking,2954.8,204,hamilton
8475,7012163,supermarket,cycling,565.5,204,hamilton
8474,7012163,library,cycling,924.0,204,hamilton
8473,7012163,hospital,walking,3954.9,204,hamilton
8472,7012163,hospital,cycling,1377.3,204,hamilton
8471,7012163,library,walking,2561.0,204,hamilton
8469,7012163,clinic,walking,1623.6,204,hamilton
8468,7012163,police_station,walking,2875.4,204,hamilton
8467,7012163,primary_school,walking,4032.7,204,hamilton
8466,7012163,downtown,walking,6053.6,204,hamilton
8465,7012163,supermarket,walking,1538.9,204,hamilton
8464,7012163,fire_station,cycling,1086.0,204,hamilton
8470,7012163,clinic,cycling,590.4,204,hamilton
8495,7012164,library,walking,2533.7,165,hamilton
8494,7012164,downtown,cycling,2155.1,165,hamilton
8493,7012164,fire_station,walking,2955.8,165,hamilton
8492,7012164,clinic,walking,1630.3,165,hamilton
8491,7012164,fire_station,cycling,1080.9,165,hamilton
8490,7012164,clinic,cycling,585.3,165,hamilton
8489,7012164,police_station,cycling,1060.4,165,hamilton
8488,7012164,downtown,walking,6026.3,165,hamilton
8486,7012164,library,cycling,902.4,165,hamilton
8485,7012164,supermarket,walking,1511.6,165,hamilton
8484,7012164,supermarket,cycling,543.9,165,hamilton
8483,7012164,hospital,walking,3927.6,165,hamilton
8482,7012164,hospital,cycling,1355.7,165,hamilton
8481,7012164,primary_school,walking,4005.4,165,hamilton
8480,7012164,primary_school,cycling,1404.3,165,hamilton
8487,7012164,police_station,walking,2848.1,165,hamilton
8505,7012165,hospital,cycling,967.7,159,hamilton
8511,7012165,library,cycling,514.4,159,hamilton
8510,7012165,police_station,walking,2373.6,159,hamilton
8509,7012165,primary_school,walking,2860.8,159,hamilton
8508,7012165,primary_school,cycling,1016.3,159,hamilton
8507,7012165,downtown,cycling,1767.1,159,hamilton
8506,7012165,fire_station,walking,2015.5,159,hamilton
8504,7012165,fire_station,cycling,757.7,159,hamilton
8503,7012165,clinic,cycling,552.1,159,hamilton
8502,7012165,library,walking,1389.1,159,hamilton
8501,7012165,hospital,walking,2783.0,159,hamilton
8500,7012165,police_station,cycling,850.5,159,hamilton
8499,7012165,downtown,walking,4881.7,159,hamilton
8498,7012165,supermarket,walking,1383.4,159,hamilton
8497,7012165,supermarket,cycling,493.9,159,hamilton
8496,7012165,clinic,walking,1522.8,159,hamilton
8526,7012166,downtown,cycling,1757.1,150,hamilton
8525,7012166,library,walking,1359.0,150,hamilton
8524,7012166,clinic,cycling,542.1,150,hamilton
8523,7012166,primary_school,cycling,1006.3,150,hamilton
8522,7012166,library,cycling,504.4,150,hamilton
8521,7012166,police_station,walking,2343.5,150,hamilton
8520,7012166,fire_station,walking,1985.4,150,hamilton
8527,7012166,clinic,walking,1492.7,150,hamilton
8518,7012166,downtown,walking,4851.6,150,hamilton
8517,7012166,fire_station,cycling,747.7,150,hamilton
8516,7012166,primary_school,walking,2830.7,150,hamilton
8515,7012166,supermarket,cycling,483.9,150,hamilton
8514,7012166,supermarket,walking,1353.3,150,hamilton
8513,7012166,hospital,walking,2752.9,150,hamilton
8512,7012166,police_station,cycling,840.5,150,hamilton
8519,7012166,hospital,cycling,957.7,150,hamilton
8543,7012167,hospital,walking,2665.5,210,hamilton
8542,7012167,police_station,walking,2533.3,210,hamilton
8541,7012167,clinic,walking,1108.1,210,hamilton
8540,7012167,fire_station,cycling,613.8,210,hamilton
8539,7012167,fire_station,walking,1600.8,210,hamilton
8538,7012167,primary_school,cycling,1061.2,210,hamilton
8537,7012167,library,cycling,559.3,210,hamilton
8536,7012167,police_station,cycling,895.4,210,hamilton
8535,7012167,downtown,walking,4880.7,210,hamilton
8533,7012167,library,walking,1516.3,210,hamilton
8532,7012167,supermarket,cycling,597.0,210,hamilton
8531,7012167,hospital,cycling,977.9,210,hamilton
8530,7012167,downtown,cycling,1784.9,210,hamilton
8529,7012167,primary_school,walking,3016.7,210,hamilton
8528,7012167,supermarket,walking,1474.2,210,hamilton
8534,7012167,clinic,cycling,408.2,210,hamilton
8553,7012168,library,walking,1240.5,141,hamilton
8558,7012168,clinic,cycling,490.9,141,hamilton
8557,7012168,hospital,walking,2634.4,141,hamilton
8556,7012168,downtown,walking,4733.1,141,hamilton
8555,7012168,library,cycling,464.8,141,hamilton
8554,7012168,fire_station,cycling,696.5,141,hamilton
8552,7012168,police_station,cycling,800.9,141,hamilton
8559,7012168,supermarket,cycling,502.5,141,hamilton
8550,7012168,primary_school,cycling,966.7,141,hamilton
8544,7012168,clinic,walking,1330.5,141,hamilton
8545,7012168,police_station,walking,2228.8,141,hamilton
8546,7012168,primary_school,walking,2712.2,141,hamilton
8551,7012168,hospital,cycling,918.1,141,hamilton
8548,7012168,fire_station,walking,1823.2,141,hamilton
8549,7012168,downtown,cycling,1717.5,141,hamilton
8547,7012168,supermarket,walking,1244.5,141,hamilton
8575,7012169,fire_station,walking,1800.7,165,hamilton
8574,7012169,supermarket,cycling,405.7,165,hamilton
8573,7012169,clinic,cycling,516.0,165,hamilton
8572,7012169,primary_school,cycling,917.6,165,hamilton
8571,7012169,library,walking,1093.1,165,hamilton
8569,7012169,hospital,walking,2487.0,165,hamilton
8568,7012169,clinic,walking,1392.8,165,hamilton
8570,7012169,police_station,walking,2081.4,165,hamilton
8566,7012169,primary_school,walking,2564.8,165,hamilton
8565,7012169,hospital,cycling,869.0,165,hamilton
8564,7012169,police_station,cycling,751.8,165,hamilton
8563,7012169,library,cycling,415.7,165,hamilton
8562,7012169,fire_station,cycling,675.7,165,hamilton
8561,7012169,downtown,cycling,1668.4,165,hamilton
8560,7012169,downtown,walking,4585.7,165,hamilton
8567,7012169,supermarket,walking,1097.1,165,hamilton
8591,7012170,police_station,walking,2533.9,120,hamilton
8590,7012170,primary_school,walking,3017.3,120,hamilton
8589,7012170,library,cycling,568.6,120,hamilton
8588,7012170,fire_station,cycling,657.4,120,hamilton
8587,7012170,fire_station,walking,1721.8,120,hamilton
8586,7012170,hospital,walking,2786.5,120,hamilton
8585,7012170,clinic,walking,1229.1,120,hamilton
8584,7012170,downtown,walking,5001.7,120,hamilton
8583,7012170,primary_school,cycling,1070.5,120,hamilton
8581,7012170,supermarket,walking,1549.6,120,hamilton
8580,7012170,supermarket,cycling,606.3,120,hamilton
8579,7012170,library,walking,1545.6,120,hamilton
8578,7012170,hospital,cycling,1021.5,120,hamilton
8577,7012170,clinic,cycling,451.8,120,hamilton
8576,7012170,police_station,cycling,904.7,120,hamilton
8582,7012170,downtown,cycling,1821.3,120,hamilton
8607,7012171,police_station,walking,2400.7,138,hamilton
8606,7012171,downtown,cycling,1772.6,138,hamilton
8605,7012171,clinic,walking,1210.4,138,hamilton
8604,7012171,clinic,cycling,440.5,138,hamilton
8603,7012171,library,cycling,519.9,138,hamilton
8602,7012171,fire_station,walking,1679.9,138,hamilton
8601,7012171,library,walking,1325.2,138,hamilton
8600,7012171,primary_school,walking,2884.1,138,hamilton
8599,7012171,supermarket,cycling,553.8,138,hamilton
8597,7012171,police_station,cycling,856.0,138,hamilton
8596,7012171,hospital,walking,2673.0,138,hamilton
8595,7012171,primary_school,cycling,1021.8,138,hamilton
8594,7012171,hospital,cycling,969.4,138,hamilton
8593,7012171,downtown,walking,4904.6,138,hamilton
8592,7012171,fire_station,cycling,646.1,138,hamilton
8598,7012171,supermarket,walking,1283.1,138,hamilton
8617,7012172,hospital,cycling,897.6,174,hamilton
